,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
90447,durhara01,2008,1,SFN,NL,87,263,43,77,23,0,3,32.0,6.0,2.0,38,49.0,0.0,2.0,0.0,1.0,6.0
90449,dyeje01,2008,1,CHA,AL,154,590,96,172,41,2,34,96.0,3.0,2.0,44,104.0,3.0,6.0,0.0,5.0,18.0
90450,easleda01,2008,1,NYN,NL,113,316,33,85,10,2,6,44.0,0.0,0.0,19,38.0,0.0,7.0,2.0,3.0,15.0
90455,edmonji01,2008,2,CHN,NL,85,250,47,64,17,2,19,49.0,0.0,1.0,45,58.0,2.0,1.0,0.0,2.0,7.0
90461,ellisma01,2008,1,OAK,AL,117,442,55,103,20,3,12,41.0,14.0,2.0,53,65.0,2.0,5.0,5.0,2.0,11.0
90462,ellsbja01,2008,1,BOS,AL,145,554,98,155,22,7,9,47.0,50.0,11.0,41,80.0,2.0,7.0,4.0,3.0,9.0
90464,encared01,2008,1,CIN,NL,146,506,75,127,29,1,26,68.0,1.0,0.0,61,102.0,1.0,10.0,0.0,5.0,13.0
90466,erstada01,2008,1,HOU,NL,140,322,49,89,16,0,4,31.0,2.0,3.0,14,68.0,3.0,2.0,2.0,2.0,3.0
90468,escobyu01,2008,1,ATL,NL,136,514,71,148,24,2,10,60.0,2.0,5.0,59,62.0,4.0,5.0,7.0,2.0,24.0
90473,ethiean01,2008,1,LAN,NL,141,525,90,160,38,5,20,77.0,6.0,3.0,59,88.0,0.0,4.0,1.0,7.0,6.0
90487,felicpe01,2008,1,NYN,NL,86,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
90488,felizpe01,2008,1,PHI,NL,133,425,43,106,19,2,14,58.0,0.0,0.0,33,54.0,3.0,0.0,3.0,2.0,14.0
90490,fieldpr01,2008,1,MIL,NL,159,588,86,162,30,2,34,102.0,3.0,2.0,84,134.0,19.0,12.0,0.0,10.0,12.0
90491,figgich01,2008,1,LAA,AL,116,453,72,125,14,1,1,22.0,34.0,13.0,62,80.0,3.0,3.0,2.0,0.0,7.0
90494,floreje02,2008,1,WAS,NL,90,301,23,77,18,1,8,59.0,0.0,1.0,15,78.0,1.0,4.0,0.0,4.0,7.0
90496,floydcl01,2008,1,TBA,AL,80,246,32,66,13,0,11,39.0,1.0,0.0,28,58.0,2.0,5.0,0.0,5.0,4.0
90499,fontemi01,2008,1,CHN,NL,119,243,42,74,22,1,9,40.0,2.0,0.0,34,51.0,2.0,3.0,3.0,1.0,1.0
90504,francbe01,2008,1,CLE,AL,121,447,65,119,32,0,15,54.0,4.0,3.0,40,86.0,0.0,6.0,2.0,4.0,10.0
90507,francje02,2008,1,ATL,NL,155,599,70,143,33,3,11,71.0,0.0,1.0,39,111.0,5.0,10.0,0.0,4.0,18.0
90513,fukudko01,2008,1,CHN,NL,150,501,79,129,25,3,10,58.0,12.0,4.0,81,104.0,9.0,1.0,2.0,5.0,7.0
90530,garkory01,2008,1,CLE,AL,141,495,61,135,21,1,14,90.0,0.0,0.0,45,86.0,1.0,15.0,0.0,8.0,10.0
90533,gathrjo01,2008,1,KCA,AL,105,279,41,71,3,1,0,22.0,21.0,4.0,20,40.0,0.0,4.0,10.0,2.0,3.0
90538,germaes01,2008,1,KCA,AL,89,216,30,53,14,3,0,22.0,7.0,3.0,18,42.0,1.0,1.0,4.0,3.0,5.0
90541,gerutjo01,2008,1,SDN,NL,100,328,46,97,15,4,14,43.0,6.0,4.0,28,52.0,0.0,0.0,0.0,0.0,1.0
90543,giambja01,2008,1,NYA,AL,145,458,68,113,19,1,32,96.0,2.0,1.0,76,111.0,5.0,22.0,0.0,9.0,6.0
90545,gilesbr02,2008,1,SDN,NL,147,559,81,171,40,4,12,63.0,2.0,2.0,87,52.0,2.0,2.0,0.0,5.0,18.0
90548,glaustr01,2008,1,SLN,NL,151,544,69,147,33,1,27,99.0,0.0,1.0,87,104.0,3.0,3.0,0.0,3.0,14.0
90550,gloadro01,2008,1,KCA,AL,122,388,46,106,18,1,3,37.0,3.0,4.0,23,39.0,4.0,3.0,1.0,3.0,12.0
90556,gomezca01,2008,1,MIN,AL,153,577,79,149,24,7,7,59.0,33.0,11.0,25,142.0,0.0,7.0,3.0,2.0,7.0
90557,gomezch02,2008,1,PIT,NL,90,183,26,50,8,0,1,20.0,0.0,0.0,13,30.0,1.0,1.0,1.0,2.0,3.0
90558,gonzaad01,2008,1,SDN,NL,162,616,103,172,32,1,36,119.0,0.0,0.0,74,142.0,18.0,7.0,0.0,3.0,24.0
90562,gonzaca01,2008,1,OAK,AL,85,302,31,73,22,1,4,26.0,4.0,1.0,13,81.0,1.0,0.0,1.0,0.0,7.0
90564,gonzaed02,2008,1,SDN,NL,111,325,38,89,15,0,7,33.0,1.0,3.0,25,76.0,1.0,2.0,0.0,1.0,11.0
90567,gonzalu01,2008,1,FLO,NL,136,341,30,89,26,1,8,47.0,1.0,2.0,41,43.0,1.0,0.0,0.0,5.0,10.0
90569,gordoal01,2008,1,KCA,AL,134,493,72,128,35,1,16,59.0,9.0,2.0,66,120.0,5.0,6.0,1.0,5.0,8.0
90573,gotayru01,2008,1,ATL,NL,88,102,10,24,5,0,2,8.0,1.0,1.0,13,32.0,0.0,0.0,2.0,0.0,4.0
90575,grandcu01,2008,1,DET,AL,141,553,112,155,26,13,22,66.0,12.0,4.0,71,111.0,1.0,3.0,1.0,1.0,7.0
90577,greenkh01,2008,1,SDN,NL,105,389,30,83,15,2,10,35.0,5.0,1.0,22,100.0,1.0,5.0,0.0,7.0,7.0
90581,griffke02,2008,1,CIN,NL,102,359,51,88,20,1,15,53.0,0.0,1.0,61,64.0,13.0,2.0,0.0,3.0,7.0
90586,grossga01,2008,2,TBA,AL,127,302,40,73,13,3,13,38.0,2.0,2.0,40,75.0,0.0,2.0,0.0,1.0,6.0
90587,grudzma01,2008,1,KCA,AL,86,331,36,99,24,0,3,24.0,2.0,1.0,19,41.0,1.0,5.0,3.0,2.0,8.0
90591,guerrvl01,2008,1,LAA,AL,143,541,85,164,31,3,27,91.0,5.0,3.0,51,77.0,16.0,4.0,0.0,4.0,27.0
90593,guillca01,2008,1,DET,AL,113,420,68,120,29,2,10,54.0,9.0,3.0,60,67.0,3.0,3.0,2.0,4.0,11.0
90594,guilljo01,2008,1,KCA,AL,153,598,66,158,42,1,20,97.0,2.0,1.0,23,106.0,3.0,9.0,0.0,3.0,23.0
90596,gutiefr01,2008,1,CLE,AL,134,399,54,99,26,2,8,41.0,9.0,3.0,27,87.0,1.0,8.0,4.0,2.0,10.0
90598,guzmacr01,2008,1,WAS,NL,138,579,77,183,35,5,9,55.0,6.0,5.0,23,57.0,1.0,5.0,1.0,4.0,10.0
90602,hairsje02,2008,1,CIN,NL,80,261,47,85,20,2,6,36.0,15.0,3.0,23,36.0,0.0,3.0,8.0,2.0,0.0
90603,hairssc01,2008,1,SDN,NL,112,326,42,81,18,3,17,31.0,3.0,1.0,28,84.0,2.0,3.0,3.0,2.0,2.0
90605,hallbi03,2008,1,MIL,NL,128,404,50,91,22,1,15,55.0,5.0,6.0,37,124.0,2.0,3.0,1.0,3.0,4.0
90608,hamiljo03,2008,1,TEX,AL,156,624,98,190,35,5,32,130.0,9.0,1.0,64,126.0,9.0,7.0,0.0,9.0,8.0
90614,hannaja01,2008,1,OAK,AL,143,436,48,95,27,0,9,47.0,2.0,0.0,55,131.0,4.0,2.0,3.0,5.0,5.0
90623,hardyjj01,2008,1,MIL,NL,146,569,78,161,31,4,24,74.0,2.0,1.0,52,98.0,3.0,1.0,5.0,2.0,18.0
90626,harribr01,2008,1,MIN,AL,130,434,57,115,29,3,7,49.0,1.0,1.0,39,98.0,0.0,4.0,7.0,6.0,13.0
90628,harriwi01,2008,1,WAS,NL,140,367,58,92,14,4,13,43.0,13.0,3.0,50,66.0,2.0,3.0,3.0,1.0,8.0
90629,hartco01,2008,1,MIL,NL,157,612,76,164,45,6,20,91.0,23.0,7.0,27,109.0,2.0,5.0,4.0,9.0,17.0
90634,hawpebr01,2008,1,COL,NL,138,488,69,138,24,3,25,85.0,2.0,2.0,76,134.0,6.0,3.0,0.0,2.0,7.0
90637,headlch01,2008,1,SDN,NL,91,331,34,89,19,2,9,38.0,4.0,1.0,30,104.0,1.0,5.0,0.0,2.0,5.0
90639,helmswe01,2008,1,FLO,NL,132,251,28,61,11,0,5,31.0,0.0,0.0,17,65.0,0.0,5.0,0.0,5.0,6.0
90640,heltoto01,2008,1,COL,NL,83,299,39,79,16,0,7,29.0,0.0,0.0,61,50.0,8.0,1.0,0.0,0.0,9.0
90646,hermije01,2008,1,FLO,NL,142,502,74,125,22,3,17,61.0,6.0,1.0,48,138.0,5.0,7.0,1.0,1.0,12.0
90654,hernara02,2008,1,BAL,AL,133,463,49,119,22,1,15,65.0,0.0,0.0,32,62.0,3.0,5.0,1.0,6.0,9.0
90666,hinsker01,2008,1,TBA,AL,133,381,59,94,21,1,20,60.0,10.0,3.0,47,88.0,4.0,3.0,0.0,1.0,13.0
90671,hollima01,2008,1,COL,NL,139,539,107,173,38,2,25,88.0,28.0,2.0,74,104.0,6.0,8.0,0.0,2.0,9.0
90678,howarry01,2008,1,PHI,NL,162,610,105,153,26,4,48,146.0,1.0,1.0,81,199.0,17.0,3.0,0.0,6.0,11.0
90683,hudsoor01,2008,1,ARI,NL,107,407,54,124,29,3,8,41.0,4.0,1.0,40,62.0,2.0,2.0,3.0,3.0,18.0
90685,huffau01,2008,1,BAL,AL,154,598,96,182,48,2,32,108.0,4.0,0.0,53,89.0,7.0,3.0,0.0,7.0,9.0
90690,hunteto01,2008,1,LAA,AL,146,551,85,153,37,2,21,78.0,19.0,5.0,50,108.0,6.0,6.0,0.0,1.0,15.0
90693,iannech01,2008,1,COL,NL,104,333,50,88,22,2,18,65.0,0.0,0.0,56,92.0,0.0,14.0,2.0,2.0,6.0
90694,ibanera01,2008,1,SEA,AL,162,635,85,186,43,3,23,110.0,2.0,4.0,64,110.0,11.0,3.0,0.0,5.0,13.0
90696,iguchta01,2008,1,SDN,NL,81,303,29,70,14,1,2,24.0,8.0,1.0,26,75.0,0.0,0.0,1.0,0.0,11.0
90698,infanom01,2008,1,ATL,NL,96,317,45,93,24,3,3,40.0,0.0,1.0,22,44.0,2.0,2.0,2.0,5.0,4.0
90699,ingebr01,2008,1,DET,AL,113,347,41,71,16,4,11,51.0,4.0,3.0,43,94.0,2.0,8.0,5.0,4.0,4.0
90700,inglejo01,2008,1,TOR,AL,109,344,45,102,15,7,3,39.0,9.0,2.0,28,43.0,0.0,4.0,8.0,1.0,5.0
90704,iwamuak01,2008,1,TBA,AL,152,627,91,172,30,9,6,48.0,8.0,6.0,70,131.0,3.0,4.0,3.0,3.0,2.0
90705,izturce01,2008,1,SLN,NL,135,414,50,109,10,3,1,24.0,24.0,6.0,29,26.0,1.0,6.0,3.0,2.0,6.0
90707,jacksco01,2008,1,ARI,NL,144,540,87,162,31,6,12,75.0,10.0,2.0,59,61.0,3.0,9.0,1.0,3.0,14.0
90711,jacobmi02,2008,1,FLO,NL,141,477,67,118,27,2,32,93.0,1.0,0.0,36,119.0,10.0,1.0,0.0,5.0,7.0
90715,jenkige01,2008,1,PHI,NL,115,293,27,72,16,0,9,29.0,1.0,1.0,24,68.0,5.0,1.0,0.0,4.0,6.0
90719,jeterde01,2008,1,NYA,AL,150,596,88,179,25,3,11,69.0,11.0,5.0,52,85.0,0.0,9.0,7.0,4.0,24.0
90724,johjike01,2008,1,SEA,AL,112,379,29,86,19,0,7,39.0,2.0,0.0,19,33.0,1.0,8.0,1.0,2.0,12.0
90731,johnske05,2008,1,ATL,NL,150,547,86,157,39,6,12,69.0,11.0,6.0,52,113.0,2.0,2.0,9.0,4.0,3.0
90735,johnsre02,2008,1,CHN,NL,109,333,52,101,21,0,6,50.0,5.0,6.0,19,68.0,1.0,12.0,5.0,5.0,3.0
90737,jonesad01,2008,1,BAL,AL,132,477,61,129,21,7,9,57.0,10.0,3.0,23,108.0,0.0,7.0,2.0,5.0,12.0
90740,jonesch06,2008,1,ATL,NL,128,439,82,160,24,1,22,75.0,4.0,0.0,90,61.0,16.0,1.0,0.0,4.0,13.0
90745,joycema01,2008,1,DET,AL,92,242,40,61,16,3,12,33.0,0.0,2.0,31,65.0,0.0,2.0,0.0,2.0,3.0
90750,kaplega01,2008,1,MIL,NL,96,229,36,69,17,2,8,38.0,3.0,1.0,13,39.0,0.0,1.0,1.0,1.0,3.0
90754,kearnau01,2008,1,WAS,NL,86,313,40,68,10,0,7,32.0,2.0,2.0,35,63.0,0.0,8.0,0.0,1.0,11.0
90755,kempma01,2008,1,LAN,NL,155,606,93,176,38,5,18,76.0,35.0,11.0,46,153.0,6.0,1.0,1.0,3.0,11.0
90756,kendaja01,2008,1,MIL,NL,151,516,46,127,30,2,2,49.0,8.0,3.0,50,45.0,7.0,13.0,6.0,2.0,5.0
90757,kendrho01,2008,1,LAA,AL,92,340,43,104,26,2,3,37.0,11.0,4.0,12,58.0,3.0,4.0,1.0,4.0,8.0
90759,kennead01,2008,1,SLN,NL,115,339,42,95,17,4,2,36.0,7.0,1.0,21,43.0,4.0,1.0,0.0,4.0,13.0
90762,kentje01,2008,1,LAN,NL,121,440,42,123,23,1,12,59.0,0.0,1.0,25,52.0,1.0,7.0,0.0,2.0,13.0
90763,keppije01,2008,1,CIN,NL,121,459,45,122,24,2,3,43.0,3.0,1.0,30,24.0,3.0,2.0,6.0,5.0,14.0
90767,kinslia01,2008,1,TEX,AL,121,518,102,165,41,4,18,71.0,26.0,2.0,45,67.0,1.0,6.0,7.0,7.0,12.0
90770,konerpa01,2008,1,CHA,AL,122,438,59,105,19,1,22,62.0,2.0,0.0,65,80.0,4.0,7.0,0.0,4.0,17.0
90773,kotchca01,2008,1,LAA,AL,100,373,47,107,24,0,12,54.0,2.0,1.0,18,23.0,3.0,5.0,0.0,2.0,14.0
90775,kotsama01,2008,1,ATL,NL,88,318,39,92,17,3,6,37.0,2.0,3.0,25,34.0,2.0,0.0,1.0,1.0,13.0
90778,kouzmke01,2008,1,SDN,NL,154,624,71,162,31,4,23,84.0,0.0,0.0,23,139.0,3.0,15.0,0.0,6.0,14.0
90779,kubelja01,2008,1,MIN,AL,141,463,74,126,22,5,20,78.0,0.0,1.0,47,91.0,2.0,0.0,0.0,7.0,12.0
90786,lairdge01,2008,1,TEX,AL,95,344,54,95,24,0,6,41.0,2.0,4.0,23,63.0,2.0,6.0,4.0,4.0,5.0
90788,lambmi01,2008,1,MIN,AL,81,236,20,55,12,3,1,32.0,0.0,1.0,17,32.0,4.0,0.0,0.0,8.0,3.0
90793,larocad01,2008,1,PIT,NL,136,492,66,133,32,3,25,85.0,1.0,1.0,54,122.0,7.0,2.0,0.0,6.0,9.0
90801,leeca01,2008,1,HOU,NL,115,436,61,137,27,0,28,100.0,4.0,1.0,37,49.0,7.0,3.0,0.0,5.0,8.0
90803,leede02,2008,1,CHN,NL,155,623,93,181,41,3,20,90.0,8.0,2.0,71,119.0,3.0,0.0,0.0,4.0,27.0
90805,lewisfr02,2008,1,SFN,NL,133,468,81,132,25,11,9,40.0,21.0,7.0,51,124.0,3.0,0.0,0.0,2.0,5.0
90814,lindad01,2008,1,TOR,AL,88,326,48,92,16,4,9,40.0,2.0,0.0,16,59.0,3.0,2.0,1.0,4.0,8.0
90829,loneyja01,2008,1,LAN,NL,161,595,66,172,35,6,13,90.0,7.0,4.0,45,85.0,6.0,3.0,1.0,7.0,25.0
90830,longoev01,2008,1,TBA,AL,122,448,67,122,31,2,27,85.0,7.0,0.0,46,122.0,4.0,6.0,0.0,8.0,8.0
90833,lopezfe01,2008,1,WAS,NL,100,325,34,76,20,0,2,25.0,4.0,5.0,32,54.0,1.0,2.0,2.0,2.0,13.0
90836,lopezjo01,2008,1,SEA,AL,159,644,80,191,41,1,17,89.0,6.0,3.0,27,67.0,5.0,1.0,6.0,9.0,14.0
90837,loretma01,2008,1,HOU,NL,101,261,27,73,15,0,4,38.0,0.0,0.0,29,30.0,1.0,2.0,0.0,5.0,9.0
90840,lowelmi01,2008,1,BOS,AL,113,419,58,115,27,0,17,73.0,2.0,2.0,38,61.0,2.0,5.0,0.0,6.0,14.0
90843,lowrije01,2008,1,BOS,AL,81,260,34,67,25,3,2,46.0,1.0,0.0,35,68.0,0.0,1.0,2.0,8.0,8.0
90844,ludwiry01,2008,1,SLN,NL,152,538,104,161,40,3,37,113.0,4.0,4.0,62,146.0,3.0,8.0,1.0,8.0,8.0
90845,lugoju01,2008,1,BOS,AL,82,261,27,70,13,0,1,22.0,12.0,4.0,34,51.0,0.0,4.0,3.0,5.0,13.0
90863,markani01,2008,1,BAL,AL,157,595,106,182,48,1,20,87.0,10.0,7.0,99,113.0,7.0,2.0,0.0,1.0,10.0
90864,marmoca01,2008,1,CHN,NL,82,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
90868,martean01,2008,1,CLE,AL,80,235,21,52,11,1,3,17.0,1.0,2.0,14,52.0,0.0,1.0,7.0,0.0,5.0
90873,martiru01,2008,1,LAN,NL,155,553,87,155,25,0,13,69.0,18.0,6.0,90,83.0,8.0,5.0,0.0,2.0,16.0
90882,mathije01,2008,1,LAA,AL,94,283,35,55,8,0,9,42.0,2.0,2.0,30,90.0,4.0,3.0,8.0,4.0,1.0
90885,matsuhi01,2008,1,NYA,AL,93,337,43,99,17,0,9,45.0,0.0,0.0,38,47.0,6.0,3.0,0.0,0.0,10.0
90886,matsuka01,2008,1,HOU,NL,96,375,58,110,26,3,6,33.0,20.0,5.0,37,53.0,0.0,0.0,7.0,3.0,3.0
90887,matthga02,2008,1,LAA,AL,127,426,53,103,19,3,8,46.0,8.0,3.0,45,95.0,2.0,4.0,0.0,2.0,12.0
90888,mauerjo01,2008,1,MIN,AL,146,536,98,176,31,4,9,85.0,1.0,1.0,84,50.0,8.0,1.0,1.0,11.0,21.0
90893,mccanbr01,2008,1,ATL,NL,145,509,68,153,42,1,23,87.0,5.0,0.0,57,64.0,4.0,4.0,0.0,3.0,17.0
90900,mcdonjo03,2008,1,TOR,AL,84,186,21,39,8,0,1,18.0,3.0,1.0,10,25.0,0.0,2.0,7.0,2.0,3.0
90903,mclouna01,2008,1,PIT,NL,152,597,113,165,46,4,26,94.0,23.0,3.0,65,93.0,11.0,12.0,5.0,6.0,5.0
90919,michaja01,2008,2,PIT,NL,102,228,25,52,9,1,8,44.0,1.0,0.0,23,52.0,0.0,1.0,1.0,1.0,9.0
90921,mientdo01,2008,1,PIT,NL,125,285,37,79,19,2,2,30.0,0.0,0.0,44,28.0,3.0,2.0,0.0,3.0,6.0
90923,milesaa01,2008,1,SLN,NL,134,379,49,120,15,2,4,31.0,3.0,3.0,23,37.0,2.0,0.0,5.0,1.0,13.0
90924,millake01,2008,1,BAL,AL,145,531,73,124,25,0,20,72.0,0.0,1.0,71,93.0,3.0,2.0,0.0,6.0,8.0
90930,millela02,2008,1,WAS,NL,138,523,65,140,24,2,14,61.0,24.0,9.0,38,96.0,1.0,14.0,5.0,7.0,19.0
90939,molinbe01,2008,1,SFN,NL,145,530,46,155,33,0,16,95.0,0.0,0.0,19,38.0,5.0,9.0,0.0,11.0,23.0
90941,molinjo01,2008,1,NYA,AL,100,268,32,58,17,0,3,18.0,0.0,0.0,12,52.0,0.0,6.0,8.0,3.0,9.0
90942,molinya01,2008,1,SLN,NL,124,444,37,135,18,0,7,56.0,0.0,2.0,32,29.0,4.0,1.0,3.0,5.0,21.0
90950,morame01,2008,1,BAL,AL,135,513,77,146,29,2,23,104.0,3.0,7.0,37,70.0,3.0,11.0,3.0,6.0,14.0
90953,morneju01,2008,1,MIN,AL,163,623,97,187,47,4,23,129.0,0.0,1.0,76,85.0,16.0,3.0,0.0,10.0,20.0
90969,murphda07,2008,1,TEX,AL,108,415,64,114,28,3,15,74.0,7.0,2.0,31,70.0,3.0,0.0,2.0,6.0,7.0
90979,nadyxa01,2008,1,PIT,NL,89,327,50,108,26,1,13,57.0,1.0,0.0,25,55.0,1.0,5.0,0.0,3.0,9.0
90983,navardi01,2008,1,TBA,AL,120,427,43,126,27,0,7,54.0,0.0,4.0,34,49.0,1.0,3.0,3.0,3.0,16.0
91001,nortogr01,2008,2,ATL,NL,111,171,27,42,10,0,7,31.0,0.0,0.0,31,40.0,4.0,0.0,0.0,0.0,7.0
91011,ohmanwi01,2008,1,ATL,NL,83,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
91012,ojedaau01,2008,1,ARI,NL,105,231,27,56,9,2,0,17.0,0.0,0.0,26,24.0,2.0,10.0,4.0,1.0,6.0
91015,olivomi01,2008,1,KCA,AL,84,306,29,78,22,0,12,41.0,7.0,0.0,7,82.0,2.0,3.0,0.0,1.0,6.0
91018,ordonma01,2008,1,DET,AL,146,561,72,178,32,2,21,103.0,1.0,5.0,53,76.0,2.0,3.0,0.0,6.0,27.0
91020,ortizda01,2008,1,BOS,AL,109,416,74,110,30,1,23,89.0,1.0,0.0,70,74.0,12.0,1.0,1.0,3.0,11.0
91025,overbly01,2008,1,TOR,AL,158,544,74,147,32,2,15,69.0,1.0,2.0,74,116.0,3.0,3.0,1.0,5.0,24.0
91042,patteco01,2008,1,CIN,NL,135,366,46,75,17,2,10,34.0,14.0,9.0,16,57.0,0.0,1.0,5.0,4.0,3.0
91050,paytoja01,2008,1,BAL,AL,127,338,41,82,10,2,7,41.0,8.0,1.0,22,53.0,1.0,1.0,2.0,0.0,7.0
91053,pedrodu01,2008,1,BOS,AL,157,653,118,213,54,2,17,83.0,20.0,1.0,50,52.0,1.0,7.0,7.0,9.0,17.0
91057,penaca01,2008,1,TBA,AL,139,490,76,121,24,2,31,102.0,1.0,1.0,96,166.0,7.0,12.0,0.0,9.0,6.0
91058,penato02,2008,1,KCA,AL,95,225,22,38,4,1,1,14.0,3.0,1.0,6,49.0,2.0,0.0,2.0,2.0,4.0
91061,pencehu01,2008,1,HOU,NL,157,595,78,160,34,4,25,83.0,11.0,10.0,40,124.0,2.0,4.0,0.0,3.0,14.0
91064,peraljh01,2008,1,CLE,AL,154,605,104,167,42,4,23,89.0,3.0,1.0,48,126.0,2.0,4.0,2.0,5.0,26.0
91083,phillbr01,2008,1,CIN,NL,141,559,80,146,24,7,21,78.0,23.0,10.0,39,93.0,6.0,5.0,0.0,6.0,13.0
91086,pierrju01,2008,1,LAN,NL,119,375,44,106,10,2,1,28.0,40.0,12.0,22,24.0,1.0,3.0,5.0,1.0,3.0
91087,pierzaj01,2008,1,CHA,AL,134,534,66,150,31,1,13,60.0,1.0,0.0,19,71.0,5.0,8.0,3.0,6.0,14.0
91091,podsesc01,2008,1,COL,NL,93,162,22,41,8,1,1,15.0,12.0,4.0,16,28.0,0.0,1.0,1.0,1.0,3.0
91092,polanpl01,2008,1,DET,AL,141,580,90,178,34,3,8,58.0,7.0,1.0,35,43.0,2.0,6.0,4.0,4.0,14.0
91100,pujolal01,2008,1,SLN,NL,148,524,100,187,44,0,37,116.0,7.0,3.0,104,54.0,34.0,5.0,0.0,8.0,16.0
91101,puntoni01,2008,1,MIN,AL,99,338,43,96,19,4,2,28.0,15.0,6.0,32,57.0,1.0,0.0,5.0,2.0,10.0
91105,quentca01,2008,1,CHA,AL,130,480,96,138,26,1,36,100.0,7.0,3.0,66,80.0,0.0,20.0,0.0,3.0,16.0
91108,quintom01,2008,1,COL,NL,81,210,28,50,17,0,2,15.0,0.0,0.0,15,46.0,3.0,0.0,8.0,1.0,3.0
91111,raburry01,2008,1,DET,AL,92,182,26,43,10,1,4,20.0,3.0,1.0,16,49.0,1.0,0.0,1.0,0.0,2.0
91112,ramiral03,2008,1,CHA,AL,136,480,65,139,22,2,21,77.0,13.0,9.0,18,61.0,3.0,3.0,4.0,4.0,14.0
91113,ramirar01,2008,1,CHN,NL,149,554,97,160,44,1,27,111.0,2.0,2.0,74,94.0,7.0,11.0,0.0,6.0,13.0
91116,ramirha01,2008,1,FLO,NL,153,589,125,177,34,4,33,67.0,35.0,12.0,92,122.0,9.0,8.0,0.0,4.0,5.0
91119,ramirma02,2008,1,BOS,AL,100,365,66,109,22,1,20,68.0,1.0,0.0,52,86.0,8.0,8.0,0.0,0.0,12.0
91132,reedje03,2008,1,SEA,AL,97,286,30,77,18,1,2,31.0,2.0,3.0,18,38.0,0.0,2.0,3.0,3.0,5.0
91135,renteed01,2008,1,DET,AL,138,503,69,136,22,2,10,55.0,6.0,3.0,37,64.0,1.0,0.0,2.0,5.0,19.0
91143,reyesjo01,2008,1,NYN,NL,159,688,113,204,37,19,16,68.0,56.0,15.0,66,82.0,8.0,1.0,5.0,3.0,9.0
91146,reynoma01,2008,1,ARI,NL,152,539,87,129,28,3,28,97.0,11.0,2.0,64,204.0,0.0,3.0,1.0,6.0,10.0
91158,riosal01,2008,1,TOR,AL,155,635,91,185,47,8,15,79.0,32.0,8.0,44,112.0,2.0,2.0,0.0,5.0,20.0
91161,riverju01,2008,1,LAA,AL,89,256,31,63,13,0,12,45.0,1.0,1.0,16,33.0,0.0,0.0,0.0,8.0,10.0
91165,roberbr01,2008,1,BAL,AL,155,611,107,181,51,8,9,57.0,40.0,10.0,82,104.0,3.0,2.0,3.0,6.0,8.0
91172,rodrial01,2008,1,NYA,AL,138,510,104,154,33,0,35,103.0,18.0,3.0,65,117.0,9.0,14.0,0.0,5.0,16.0
91174,rodriiv01,2008,1,DET,AL,82,302,33,89,16,3,5,32.0,6.0,1.0,19,52.0,1.0,2.0,3.0,2.0,9.0
91182,rolensc01,2008,1,TOR,AL,115,408,58,107,30,3,11,50.0,5.0,0.0,46,71.0,2.0,10.0,0.0,3.0,12.0
91183,rolliji01,2008,1,PHI,NL,137,556,76,154,38,9,11,59.0,47.0,3.0,58,55.0,7.0,5.0,3.0,3.0,11.0
91185,romerjc01,2008,1,PHI,NL,81,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
91190,rossco01,2008,1,FLO,NL,145,461,59,120,29,5,22,73.0,6.0,1.0,33,116.0,2.0,7.0,0.0,5.0,5.0
91194,rowanaa01,2008,1,SFN,NL,152,549,57,149,37,0,13,70.0,2.0,4.0,44,126.0,7.0,14.0,0.0,4.0,21.0
91197,ruizca01,2008,1,PHI,NL,117,320,47,70,14,0,4,31.0,1.0,2.0,44,38.0,6.0,4.0,4.0,1.0,14.0
91205,ryanbr01,2008,1,SLN,NL,80,197,30,48,9,0,0,10.0,7.0,2.0,16,31.0,0.0,2.0,3.0,0.0,4.0
91216,salazje01,2008,1,ARI,NL,90,128,17,27,5,3,2,12.0,0.0,2.0,21,41.0,1.0,2.0,1.0,0.0,2.0
91226,sanchfr01,2008,1,PIT,NL,145,569,75,154,26,2,9,52.0,0.0,1.0,21,63.0,1.0,4.0,8.0,6.0,13.0
91242,schnebr01,2008,1,NYN,NL,110,335,30,86,10,0,9,38.0,0.0,0.0,42,53.0,9.0,1.0,4.0,2.0,11.0
91245,schumsk01,2008,1,SLN,NL,153,540,87,163,22,5,8,46.0,8.0,2.0,47,60.0,2.0,2.0,4.0,1.0,19.0
91246,scottlu01,2008,1,BAL,AL,148,475,67,122,29,2,23,65.0,2.0,2.0,53,102.0,10.0,5.0,0.0,3.0,7.0
91247,scutama01,2008,1,TOR,AL,145,517,76,138,23,1,7,60.0,7.0,2.0,57,65.0,0.0,5.0,6.0,7.0,8.0
91255,sheffga01,2008,1,DET,AL,114,418,52,94,16,0,19,57.0,9.0,2.0,58,83.0,3.0,5.0,0.0,1.0,19.0
